vOTU	type	present_samples	total_samples_in_type	prevalence	prevalence_percent	mean_abundance_all_samples	mean_abundance_present_samples	total_abundance
chicken-44338	chicken	16	1154	0.0138648180242634	1.38648180242634	0.000773892227036395	0.055816976875	0.89307163
chicken-55889	chicken	16	1154	0.0138648180242634	1.38648180242634	0.000727708301559792	0.05248596125	0.83977538
cattle-216395	chicken	16	1154	0.0138648180242634	1.38648180242634	0.000689053110918544	0.049697955625	0.79516729
chicken-113521	chicken	16	1154	0.0138648180242634	1.38648180242634	0.00062435629982669	0.045031698125	0.72050717
chicken-117751	chicken	16	1154	0.0138648180242634	1.38648180242634	0.000604915901213172	0.043629559375	0.69807295
chicken-130411	chicken	16	1154	0.0138648180242634	1.38648180242634	0.000588180614384749	0.0424225268125	0.678760429
chicken-4190	chicken	16	1154	0.0138648180242634	1.38648180242634	0.000584525875216638	0.04215892875	0.67454286
chicken-176460	chicken	16	1154	0.0138648180242634	1.38648180242634	0.000578463331889082	0.0417216678125	0.667546685
chicken-46489	chicken	16	1154	0.0138648180242634	1.38648180242634	0.000562537651646447	0.040573028125	0.64916845
chicken-10306	chicken	16	1154	0.0138648180242634	1.38648180242634	0.000537660771230503	0.038778783125	0.62046053
chicken-119356	chicken	16	1154	0.0138648180242634	1.38648180242634	0.000528554324090121	0.038121980625	0.60995169
chicken-12184	chicken	16	1154	0.0138648180242634	1.38648180242634	0.000525164870017331	0.03787751625	0.60604026
chicken-129390	chicken	16	1154	0.0138648180242634	1.38648180242634	0.000518590433275563	0.037403335	0.59845336
chicken-17728	chicken	16	1154	0.0138648180242634	1.38648180242634	0.0005164356152513	0.03724791875	0.5959667
chicken-180202	chicken	16	1154	0.0138648180242634	1.38648180242634	0.000495442530329289	0.0357337925	0.57174068
chicken-32342	chicken	16	1154	0.0138648180242634	1.38648180242634	0.000491886620450607	0.0354773225	0.56763716
chicken-137450	chicken	16	1154	0.0138648180242634	1.38648180242634	0.000486413841421144	0.0350825983125	0.561321573
chicken-61283	chicken	16	1154	0.0138648180242634	1.38648180242634	0.000479964662045061	0.03461745125	0.55387922
chicken-111837	chicken	16	1154	0.0138648180242634	1.38648180242634	0.00047064842287695	0.0339455175	0.54312828
chicken-89384	chicken	16	1154	0.0138648180242634	1.38648180242634	0.000462813109185442	0.0333803955	0.534086328
chicken-36193	chicken	16	1154	0.0138648180242634	1.38648180242634	0.000436070051993068	0.0314515525	0.50322484
chicken-53372	chicken	16	1154	0.0138648180242634	1.38648180242634	0.000426086516464471	0.03073149	0.49170384
chicken-42338	chicken	16	1154	0.0138648180242634	1.38648180242634	0.000412226178509532	0.029731813125	0.47570901
chicken-41506	chicken	16	1154	0.0138648180242634	1.38648180242634	0.000401847653379549	0.028983262	0.463732192
chicken-96513	chicken	16	1154	0.0138648180242634	1.38648180242634	0.000395754480069324	0.028543791875	0.45670067
chicken-129297	chicken	16	1154	0.0138648180242634	1.38648180242634	0.000386546707105719	0.02787968125	0.4460749
chicken-24455	chicken	16	1154	0.0138648180242634	1.38648180242634	0.000381709616117851	0.0275308060625	0.440492897
swine-523898	chicken	16	1154	0.0138648180242634	1.38648180242634	0.000372042374350087	0.02683355625	0.4293369
chicken-62844	chicken	16	1154	0.0138648180242634	1.38648180242634	0.000346157487001733	0.02496660875	0.39946574
chicken-27785	chicken	16	1154	0.0138648180242634	1.38648180242634	0.000344307990467938	0.0248332138125	0.397331421
chicken-134799	chicken	16	1154	0.0138648180242634	1.38648180242634	0.000343408301559792	0.02476832375	0.39629318
swine-78811	chicken	16	1154	0.0138648180242634	1.38648180242634	0.00033715233102253	0.024317111875	0.38907379
chicken-104692	chicken	16	1154	0.0138648180242634	1.38648180242634	0.000334219497400347	0.02410558125	0.3856893
chicken-119365	chicken	16	1154	0.0138648180242634	1.38648180242634	0.000323526117850953	0.02333432125	0.37334914
chicken-14612	chicken	16	1154	0.0138648180242634	1.38648180242634	0.00031959780762565	0.023050991875	0.36881587
chicken-41077	chicken	16	1154	0.0138648180242634	1.38648180242634	0.000311046221837088	0.02243420875	0.35894734
chicken-180762	chicken	16	1154	0.0138648180242634	1.38648180242634	0.000300997114384749	0.021709416875	0.34735067
chicken-97732	chicken	16	1154	0.0138648180242634	1.38648180242634	0.000300908691507799	0.021703039375	0.34724863
chicken-23646	chicken	16	1154	0.0138648180242634	1.38648180242634	0.00030065952339688	0.021685068125	0.34696109
chicken-9372	chicken	16	1154	0.0138648180242634	1.38648180242634	0.000297980164644714	0.021491819375	0.34386911
chicken-121676	chicken	16	1154	0.0138648180242634	1.38648180242634	0.000294582694974003	0.021246776875	0.33994843
chicken-128549	chicken	16	1154	0.0138648180242634	1.38648180242634	0.000277674592720971	0.02002728	0.32043648
chicken-103350	chicken	16	1154	0.0138648180242634	1.38648180242634	0.000273813786828423	0.019748819375	0.31598111
chicken-158986	chicken	16	1154	0.0138648180242634	1.38648180242634	0.000272959591854419	0.0196872105625	0.314995369
chicken-54150	chicken	16	1154	0.0138648180242634	1.38648180242634	0.000270873370883882	0.019536741875	0.31258787
chicken-108543	chicken	16	1154	0.0138648180242634	1.38648180242634	0.000263793145580589	0.019026080625	0.30441729
chicken-15382	chicken	16	1154	0.0138648180242634	1.38648180242634	0.000258656100519931	0.01865557125	0.29848914
chicken-128792	chicken	16	1154	0.0138648180242634	1.38648180242634	0.000255688888214905	0.0184415610625	0.295064977
chicken-124082	chicken	16	1154	0.0138648180242634	1.38648180242634	0.000253729610051993	0.018300248125	0.29280397
chicken-69604	chicken	16	1154	0.0138648180242634	1.38648180242634	0.000250575164644714	0.01807273375	0.28916374
chicken-64221	chicken	16	1154	0.0138648180242634	1.38648180242634	0.000246983292894281	0.01781367	0.28501872
chicken-16774	chicken	16	1154	0.0138648180242634	1.38648180242634	0.000245009618717504	0.01767131875	0.2827411
chicken-68684	chicken	16	1154	0.0138648180242634	1.38648180242634	0.000240650641247834	0.0173569275	0.27771084
chicken-41861	chicken	16	1154	0.0138648180242634	1.38648180242634	0.000238452772963605	0.01719840625	0.2751745
chicken-106091	chicken	16	1154	0.0138648180242634	1.38648180242634	0.000235940112651646	0.017017180625	0.27227489
chicken-40513	chicken	16	1154	0.0138648180242634	1.38648180242634	0.000233853466204506	0.01686668125	0.2698669
chicken-26311	chicken	16	1154	0.0138648180242634	1.38648180242634	0.000230722937608319	0.016640891875	0.26625427
swine-420480	chicken	16	1154	0.0138648180242634	1.38648180242634	0.000228675155979203	0.016493195625	0.26389113
chicken-27480	chicken	16	1154	0.0138648180242634	1.38648180242634	0.000225489280762565	0.016263414375	0.26021463
chicken-108163	chicken	16	1154	0.0138648180242634	1.38648180242634	0.00022032616117851	0.015891024375	0.25425639
chicken-90733	chicken	16	1154	0.0138648180242634	1.38648180242634	0.000200347547660312	0.014450066875	0.23120107
chicken-133804	chicken	16	1154	0.0138648180242634	1.38648180242634	0.000199302313691508	0.014374679375	0.22999487
chicken-119239	chicken	16	1154	0.0138648180242634	1.38648180242634	0.000198640103986135	0.0143269175	0.22923068
chicken-7699	chicken	16	1154	0.0138648180242634	1.38648180242634	0.000195743873483536	0.014118026875	0.22588843
chicken-133155	chicken	16	1154	0.0138648180242634	1.38648180242634	0.000194230857885615	0.014008900625	0.22414241
chicken-119238	chicken	16	1154	0.0138648180242634	1.38648180242634	0.000192825511265165	0.01390754	0.22252064
chicken-119961	chicken	16	1154	0.0138648180242634	1.38648180242634	0.000188005450606586	0.013559893125	0.21695829
chicken-103787	chicken	16	1154	0.0138648180242634	1.38648180242634	0.000187531767764298	0.01352572875	0.21641166
chicken-126296	chicken	16	1154	0.0138648180242634	1.38648180242634	0.000186757071057192	0.01346985375	0.21551766
chicken-41594	chicken	16	1154	0.0138648180242634	1.38648180242634	0.000179501880415945	0.012946573125	0.20714517
chicken-108478	chicken	16	1154	0.0138648180242634	1.38648180242634	0.000177500259965338	0.01280220625	0.2048353
chicken-19211	chicken	16	1154	0.0138648180242634	1.38648180242634	0.000174696759098787	0.01260000375	0.20160006
chicken-80827	chicken	16	1154	0.0138648180242634	1.38648180242634	0.000173673847487002	0.01252622625	0.20041962
chicken-77727	chicken	16	1154	0.0138648180242634	1.38648180242634	0.00017246070797227	0.0124387285625	0.199019657
chicken-68810	chicken	16	1154	0.0138648180242634	1.38648180242634	0.000170543344887348	0.01230043875	0.19680702
chicken-129183	chicken	16	1154	0.0138648180242634	1.38648180242634	0.000168883336221837	0.012180710625	0.19489137
chicken-129647	chicken	16	1154	0.0138648180242634	1.38648180242634	0.000166771785095321	0.012028415	0.19245464
chicken-43920	chicken	16	1154	0.0138648180242634	1.38648180242634	0.000166497365684575	0.0120086225	0.19213796
chicken-130117	chicken	16	1154	0.0138648180242634	1.38648180242634	0.000165738948006932	0.011953921625	0.191262746
chicken-165961	chicken	16	1154	0.0138648180242634	1.38648180242634	0.000165664636048527	0.011948561875	0.19117699
chicken-129350	chicken	16	1154	0.0138648180242634	1.38648180242634	0.000165651707105719	0.011947629375	0.19116207
chicken-108865	chicken	16	1154	0.0138648180242634	1.38648180242634	0.000164074482668977	0.0118338720625	0.189341953
chicken-128255	chicken	16	1154	0.0138648180242634	1.38648180242634	0.000162409350086655	0.011713774375	0.18742039
chicken-180225	chicken	16	1154	0.0138648180242634	1.38648180242634	0.000157001975736568	0.0113237675	0.18118028
chicken-103998	chicken	16	1154	0.0138648180242634	1.38648180242634	0.00015532198440208	0.011202598125	0.17924157
chicken-129649	chicken	16	1154	0.0138648180242634	1.38648180242634	0.000155101828422877	0.011186719375	0.17898751
chicken-67035	chicken	16	1154	0.0138648180242634	1.38648180242634	0.00015360205372617	0.011078548125	0.17725677
chicken-51190	chicken	16	1154	0.0138648180242634	1.38648180242634	0.000152492650779896	0.0109985324375	0.175976519
chicken-132751	chicken	16	1154	0.0138648180242634	1.38648180242634	0.000152345155979203	0.010987894375	0.17580631
chicken-131529	chicken	16	1154	0.0138648180242634	1.38648180242634	0.000152204121317158	0.01097772225	0.175643556
chicken-180286	chicken	16	1154	0.0138648180242634	1.38648180242634	0.000152108696707106	0.01097083975	0.175533436
chicken-8221	chicken	16	1154	0.0138648180242634	1.38648180242634	0.000144415809358752	0.01041599025	0.166655844
chicken-52677	chicken	16	1154	0.0138648180242634	1.38648180242634	0.000144281655112652	0.010406314375	0.16650103
chicken-148818	chicken	16	1154	0.0138648180242634	1.38648180242634	0.000144004528596187	0.010386326625	0.166181226
chicken-94562	chicken	16	1154	0.0138648180242634	1.38648180242634	0.000142143041594454	0.010252066875	0.16403307
chicken-9205	chicken	16	1154	0.0138648180242634	1.38648180242634	0.000140575254766031	0.01013899025	0.162223844
chicken-133877	chicken	16	1154	0.0138648180242634	1.38648180242634	0.000134592443674177	0.00970748	0.15531968
chicken-44561	chicken	16	1154	0.0138648180242634	1.38648180242634	0.000131058518197574	0.009452595625	0.15124153
chicken-37960	chicken	16	1154	0.0138648180242634	1.38648180242634	0.000128904202772964	0.009297215625	0.14875545
chicken-177606	chicken	16	1154	0.0138648180242634	1.38648180242634	0.000127489863951473	0.0091952064375	0.147123303
chicken-27277	chicken	16	1154	0.0138648180242634	1.38648180242634	0.000126511759098787	0.009124660625	0.14599457
chicken-104096	chicken	16	1154	0.0138648180242634	1.38648180242634	0.000125361663778163	0.00904171	0.14466736
chicken-24446	chicken	16	1154	0.0138648180242634	1.38648180242634	0.000124831905545927	0.0090035011875	0.144056019
chicken-156664	chicken	16	1154	0.0138648180242634	1.38648180242634	0.000122190534662045	0.0088129923125	0.141007877
chicken-71537	chicken	16	1154	0.0138648180242634	1.38648180242634	0.000119478480935875	0.0086173854375	0.137878167
chicken-107067	chicken	16	1154	0.0138648180242634	1.38648180242634	0.000118977521663778	0.00858125375	0.13730006
chicken-75573	chicken	16	1154	0.0138648180242634	1.38648180242634	0.000116394835355286	0.0083949775	0.13431964
chicken-75117	chicken	16	1154	0.0138648180242634	1.38648180242634	0.000113298465337955	0.0081716518125	0.130746429
cattle-266755	chicken	16	1154	0.0138648180242634	1.38648180242634	0.000112329559792028	0.0081017695	0.129628312
swine-73005	chicken	16	1154	0.0138648180242634	1.38648180242634	0.000109985849220104	0.007932729375	0.12692367
chicken-21942	chicken	16	1154	0.0138648180242634	1.38648180242634	0.000109788813691508	0.0079185181875	0.126696291
chicken-127207	chicken	16	1154	0.0138648180242634	1.38648180242634	0.000108807825823224	0.0078477644375	0.125564231
chicken-129517	chicken	16	1154	0.0138648180242634	1.38648180242634	0.000108525372616984	0.0078273925	0.12523828
chicken-108702	chicken	16	1154	0.0138648180242634	1.38648180242634	0.000107753258232236	0.00777170375	0.12434726
chicken-71777	chicken	16	1154	0.0138648180242634	1.38648180242634	0.000107108110051993	0.0077251724375	0.123602759
chicken-45142	chicken	16	1154	0.0138648180242634	1.38648180242634	0.000106579237435009	0.0076870275	0.12299244
chicken-32346	chicken	16	1154	0.0138648180242634	1.38648180242634	0.000106483056325823	0.0076800904375	0.122881447
chicken-104069	chicken	16	1154	0.0138648180242634	1.38648180242634	0.000106138520797227	0.0076552408125	0.122483853
chicken-120865	chicken	16	1154	0.0138648180242634	1.38648180242634	0.00010569691507799	0.00762339	0.12197424
chicken-70863	chicken	16	1154	0.0138648180242634	1.38648180242634	0.000104920169844021	0.00756736725	0.121077876
chicken-24859	chicken	16	1154	0.0138648180242634	1.38648180242634	0.000102487495667244	0.007391910625	0.11827057
chicken-105932	chicken	16	1154	0.0138648180242634	1.38648180242634	0.000102174341421144	0.007369324375	0.11790919
chicken-103936	chicken	16	1154	0.0138648180242634	1.38648180242634	0.00010094143847487	0.00728040125	0.11648642
chicken-46011	chicken	16	1154	0.0138648180242634	1.38648180242634	9.97553518197574e-05	0.00719485475	0.115117676
chicken-132598	chicken	16	1154	0.0138648180242634	1.38648180242634	9.46033535528596e-05	0.006823266875	0.10917227
chicken-27110	chicken	16	1154	0.0138648180242634	1.38648180242634	9.45343847487002e-05	0.0068182925	0.10909268
chicken-175067	chicken	16	1154	0.0138648180242634	1.38648180242634	8.8614931542461e-05	0.0063913519375	0.102261631
chicken-131174	chicken	16	1154	0.0138648180242634	1.38648180242634	8.68617209705373e-05	0.006264901625	0.100238426
chicken-134891	chicken	16	1154	0.0138648180242634	1.38648180242634	8.63787694974003e-05	0.00623006875	0.0996811
chicken-5249	chicken	16	1154	0.0138648180242634	1.38648180242634	8.54466958405546e-05	0.0061628429375	0.098605487
chicken-48645	chicken	16	1154	0.0138648180242634	1.38648180242634	8.52695320623917e-05	0.006150065	0.09840104
chicken-78766	chicken	16	1154	0.0138648180242634	1.38648180242634	8.3630705372617e-05	0.006031864625	0.096509834
chicken-103683	chicken	16	1154	0.0138648180242634	1.38648180242634	8.31310831889081e-05	0.005995829375	0.09593327
chicken-42360	chicken	16	1154	0.0138648180242634	1.38648180242634	8.31047573656846e-05	0.005993930625	0.09590289
chicken-53544	chicken	16	1154	0.0138648180242634	1.38648180242634	8.20296880415945e-05	0.00591639125	0.09466226
chicken-6838	chicken	16	1154	0.0138648180242634	1.38648180242634	8.16193414211438e-05	0.005886795	0.09418872
chicken-15718	chicken	16	1154	0.0138648180242634	1.38648180242634	7.83942287694974e-05	0.00565418375	0.09046694
chicken-65645	chicken	16	1154	0.0138648180242634	1.38648180242634	7.81739254766031e-05	0.005638294375	0.09021271
chicken-74765	chicken	16	1154	0.0138648180242634	1.38648180242634	7.79519757365684e-05	0.00562228625	0.08995658
chicken-72110	chicken	16	1154	0.0138648180242634	1.38648180242634	7.64544818024263e-05	0.0055142795	0.088228472
chicken-148386	chicken	16	1154	0.0138648180242634	1.38648180242634	7.61640051993068e-05	0.005493328875	0.087893262
chicken-168154	chicken	16	1154	0.0138648180242634	1.38648180242634	7.50229714038128e-05	0.0054110318125	0.086576509
chicken-47588	chicken	16	1154	0.0138648180242634	1.38648180242634	7.3569986135182e-05	0.00530623525	0.084899764
chicken-26639	chicken	16	1154	0.0138648180242634	1.38648180242634	7.29558362218371e-05	0.0052619396875	0.084191035
chicken-24881	chicken	16	1154	0.0138648180242634	1.38648180242634	7.28557677642981e-05	0.00525472225	0.084075556
chicken-18868	chicken	16	1154	0.0138648180242634	1.38648180242634	7.25773804159445e-05	0.0052346435625	0.083754297
chicken-69963	chicken	16	1154	0.0138648180242634	1.38648180242634	7.12656620450607e-05	0.005140035875	0.082240574
chicken-72658	chicken	16	1154	0.0138648180242634	1.38648180242634	7.01741785095321e-05	0.005061312625	0.080981002
chicken-107403	chicken	16	1154	0.0138648180242634	1.38648180242634	6.858787694974e-05	0.004946900625	0.07915041
chicken-15936	chicken	16	1154	0.0138648180242634	1.38648180242634	6.78092616984402e-05	0.004890743	0.078251888
chicken-69821	chicken	16	1154	0.0138648180242634	1.38648180242634	6.68753726169844e-05	0.00482338625	0.07717418
chicken-126797	chicken	16	1154	0.0138648180242634	1.38648180242634	6.65500086655113e-05	0.004799919375	0.07679871
chicken-72498	chicken	16	1154	0.0138648180242634	1.38648180242634	6.65186091854419e-05	0.0047976546875	0.076762475
chicken-118327	chicken	16	1154	0.0138648180242634	1.38648180242634	6.59455814558059e-05	0.0047563250625	0.076101201
chicken-79587	chicken	16	1154	0.0138648180242634	1.38648180242634	6.5441273830156e-05	0.004719951875	0.07551923
chicken-107473	chicken	16	1154	0.0138648180242634	1.38648180242634	6.46893500866551e-05	0.004665719375	0.07465151
chicken-80464	chicken	16	1154	0.0138648180242634	1.38648180242634	6.34991169844021e-05	0.0045798738125	0.073277981
chicken-85150	chicken	16	1154	0.0138648180242634	1.38648180242634	6.31562036395147e-05	0.0045551411875	0.072882259
chicken-108793	chicken	16	1154	0.0138648180242634	1.38648180242634	6.25808379549394e-05	0.0045136429375	0.072218287
chicken-171329	chicken	16	1154	0.0138648180242634	1.38648180242634	6.03479142114385e-05	0.0043525933125	0.069641493
chicken-69806	chicken	16	1154	0.0138648180242634	1.38648180242634	5.92611325823224e-05	0.0042742091875	0.068387347
chicken-127315	chicken	16	1154	0.0138648180242634	1.38648180242634	5.82489341421144e-05	0.004201204375	0.06721927
chicken-70347	chicken	16	1154	0.0138648180242634	1.38648180242634	5.79292729636049e-05	0.0041781488125	0.066850381
chicken-141627	chicken	16	1154	0.0138648180242634	1.38648180242634	5.76939948006932e-05	0.004161179375	0.06657887
chicken-69880	chicken	16	1154	0.0138648180242634	1.38648180242634	5.69462608318891e-05	0.0041072490625	0.065715985
chicken-107264	chicken	16	1154	0.0138648180242634	1.38648180242634	5.49340901213172e-05	0.00396212125	0.06339394
chicken-150014	chicken	16	1154	0.0138648180242634	1.38648180242634	5.47906239168111e-05	0.00395177375	0.06322838
chicken-102307	chicken	16	1154	0.0138648180242634	1.38648180242634	5.42050606585789e-05	0.00390954	0.06255264
chicken-21791	chicken	16	1154	0.0138648180242634	1.38648180242634	5.37228596187175e-05	0.00387476125	0.06199618
chicken-145266	chicken	16	1154	0.0138648180242634	1.38648180242634	5.25704774696707e-05	0.0037916456875	0.060666331
chicken-87401	chicken	16	1154	0.0138648180242634	1.38648180242634	5.13983882149047e-05	0.00370710875	0.05931374
chicken-72252	chicken	16	1154	0.0138648180242634	1.38648180242634	5.07275199306759e-05	0.003658722375	0.058539558
chicken-109521	chicken	16	1154	0.0138648180242634	1.38648180242634	5.03468188908146e-05	0.0036312643125	0.058100229
chicken-82164	chicken	16	1154	0.0138648180242634	1.38648180242634	5.01611395147314e-05	0.0036178721875	0.057885955
chicken-91331	chicken	16	1154	0.0138648180242634	1.38648180242634	5.01536221837088e-05	0.00361733	0.05787728
chicken-106092	chicken	16	1154	0.0138648180242634	1.38648180242634	4.93309272097054e-05	0.003557993125	0.05692789
chicken-168962	chicken	16	1154	0.0138648180242634	1.38648180242634	4.86293457538995e-05	0.0035073915625	0.056118265
chicken-70599	chicken	16	1154	0.0138648180242634	1.38648180242634	4.84665814558059e-05	0.0034956521875	0.055930435
chicken-135001	chicken	16	1154	0.0138648180242634	1.38648180242634	4.7478006932409e-05	0.00342435125	0.05478962
chicken-69551	chicken	16	1154	0.0138648180242634	1.38648180242634	4.41627772963605e-05	0.0031852403125	0.050963845
chicken-85013	chicken	16	1154	0.0138648180242634	1.38648180242634	4.4145129982669e-05	0.0031839675	0.05094348
chicken-106432	chicken	16	1154	0.0138648180242634	1.38648180242634	4.29890727902946e-05	0.003100586875	0.04960939
chicken-127368	chicken	16	1154	0.0138648180242634	1.38648180242634	4.26807391681109e-05	0.0030783483125	0.049253573
chicken-72473	chicken	16	1154	0.0138648180242634	1.38648180242634	4.16566724436742e-05	0.0030044875	0.0480718
chicken-141240	chicken	16	1154	0.0138648180242634	1.38648180242634	4.05942894280763e-05	0.002927863125	0.04684581
chicken-74684	chicken	16	1154	0.0138648180242634	1.38648180242634	4.0501068457539e-05	0.0029211395625	0.046738233
chicken-161005	chicken	16	1154	0.0138648180242634	1.38648180242634	3.58703726169844e-05	0.002587150625	0.04139441
chicken-108463	chicken	16	1154	0.0138648180242634	1.38648180242634	3.36169237435009e-05	0.002424620625	0.03879393
chicken-69469	chicken	16	1154	0.0138648180242634	1.38648180242634	3.3425273830156e-05	0.002410797875	0.038572766
chicken-70840	chicken	16	1154	0.0138648180242634	1.38648180242634	3.27487478336222e-05	0.0023620034375	0.037792055
chicken-71601	chicken	16	1154	0.0138648180242634	1.38648180242634	3.27153240901213e-05	0.00235959275	0.037753484
chicken-72189	chicken	16	1154	0.0138648180242634	1.38648180242634	3.15879341421144e-05	0.00227827975	0.036452476
chicken-73160	chicken	16	1154	0.0138648180242634	1.38648180242634	3.13908951473137e-05	0.0022640683125	0.036225093
chicken-70950	chicken	16	1154	0.0138648180242634	1.38648180242634	3.09819991334489e-05	0.0022345766875	0.035753227
chicken-70390	chicken	16	1154	0.0138648180242634	1.38648180242634	3.03744688041594e-05	0.0021907585625	0.035052137
chicken-69589	chicken	16	1154	0.0138648180242634	1.38648180242634	2.96029939341421e-05	0.0021351159375	0.034161855
chicken-71828	chicken	16	1154	0.0138648180242634	1.38648180242634	2.89357201039861e-05	0.0020869888125	0.033391821
chicken-70671	chicken	16	1154	0.0138648180242634	1.38648180242634	2.88849783362218e-05	0.0020833290625	0.033333265
chicken-70068	chicken	16	1154	0.0138648180242634	1.38648180242634	2.50913977469671e-05	0.0018097170625	0.028955473
chicken-71212	chicken	16	1154	0.0138648180242634	1.38648180242634	2.11027435008666e-05	0.001522035375	0.024352566
chicken-72116	chicken	16	1154	0.0138648180242634	1.38648180242634	2.0771068457539e-05	0.0014981133125	0.023969813
chicken-81317	chicken	16	1154	0.0138648180242634	1.38648180242634	2.05295831889081e-05	0.0014806961875	0.023691139
chicken-69445	chicken	16	1154	0.0138648180242634	1.38648180242634	1.6635219237435e-05	0.0011998151875	0.019197043
chicken-70565	chicken	15	1154	0.012998266897747	1.2998266897747	0.00225435878076256	0.173435335533333	2.601530033
chicken-70279	chicken	15	1154	0.012998266897747	1.2998266897747	0.00208492944540728	0.160400572	2.40600858
chicken-48605	chicken	15	1154	0.012998266897747	1.2998266897747	0.00155804863084922	0.119865874666667	1.79798812
chicken-176739	chicken	15	1154	0.012998266897747	1.2998266897747	0.00139358320623917	0.107213001333333	1.60819502
chicken-176944	chicken	15	1154	0.012998266897747	1.2998266897747	0.00107788520797227	0.082925302	1.24387953
chicken-11906	chicken	15	1154	0.012998266897747	1.2998266897747	0.00104893235701906	0.0806978626666667	1.21046794
chicken-89405	chicken	15	1154	0.012998266897747	1.2998266897747	0.000997640667244367	0.076751822	1.15127733
chicken-74612	chicken	15	1154	0.012998266897747	1.2998266897747	0.000971452060658579	0.0747370452	1.121055678
chicken-126270	chicken	15	1154	0.012998266897747	1.2998266897747	0.000970146880415944	0.0746366333333333	1.1195495
chicken-128471	chicken	15	1154	0.012998266897747	1.2998266897747	0.000951118249566724	0.0731726973333333	1.09759046
chicken-92397	chicken	15	1154	0.012998266897747	1.2998266897747	0.000843846187175043	0.0649199	0.9737985
chicken-63122	chicken	15	1154	0.012998266897747	1.2998266897747	0.000840804393414211	0.0646858846666667	0.97028827
chicken-19590	chicken	15	1154	0.012998266897747	1.2998266897747	0.00082267034662045	0.063290772	0.94936158
chicken-33079	chicken	15	1154	0.012998266897747	1.2998266897747	0.000745340043327556	0.057341494	0.86012241
chicken-127210	chicken	15	1154	0.012998266897747	1.2998266897747	0.000742168223570191	0.0570974753333333	0.85646213
chicken-172214	chicken	15	1154	0.012998266897747	1.2998266897747	0.00069962842287695	0.0538247466666667	0.8073712
chicken-95777	chicken	15	1154	0.012998266897747	1.2998266897747	0.000602151447140381	0.046325518	0.69488277
chicken-82119	chicken	15	1154	0.012998266897747	1.2998266897747	0.000597485235701906	0.0459665308	0.689497962
chicken-70902	chicken	15	1154	0.012998266897747	1.2998266897747	0.000581054924610052	0.0447024922	0.670537383
chicken-44382	chicken	15	1154	0.012998266897747	1.2998266897747	0.000533260441941074	0.0410255033333333	0.61538255
chicken-129191	chicken	15	1154	0.012998266897747	1.2998266897747	0.000524004098786828	0.040313382	0.60470073
chicken-135049	chicken	15	1154	0.012998266897747	1.2998266897747	0.000510527547660312	0.039276586	0.58914879
chicken-111998	chicken	15	1154	0.012998266897747	1.2998266897747	0.000508186490467938	0.0390964806666667	0.58644721
chicken-25922	chicken	15	1154	0.012998266897747	1.2998266897747	0.000482667370883882	0.0371332097333333	0.556998146
chicken-3872	chicken	15	1154	0.012998266897747	1.2998266897747	0.000472501395147314	0.0363511073333333	0.54526661
chicken-68471	chicken	15	1154	0.012998266897747	1.2998266897747	0.000463182461005199	0.0356341706666667	0.53451256
cattle-87382	chicken	15	1154	0.012998266897747	1.2998266897747	0.000423018201039861	0.0325442002666667	0.488163004
chicken-105017	chicken	15	1154	0.012998266897747	1.2998266897747	0.000414722512998267	0.0319059853333333	0.47858978
chicken-29313	chicken	15	1154	0.012998266897747	1.2998266897747	0.000407225528596187	0.0313292173333333	0.46993826
chicken-96744	chicken	15	1154	0.012998266897747	1.2998266897747	0.000402737954939341	0.0309839733333333	0.4647596
chicken-46043	chicken	15	1154	0.012998266897747	1.2998266897747	0.000378242911611785	0.029099488	0.43649232
chicken-96150	chicken	15	1154	0.012998266897747	1.2998266897747	0.000360576585788562	0.0277403586666667	0.41610538
chicken-128513	chicken	15	1154	0.012998266897747	1.2998266897747	0.000355069896013865	0.0273167106666667	0.40975066
chicken-128355	chicken	15	1154	0.012998266897747	1.2998266897747	0.000352756370883882	0.0271387234666667	0.407080852
chicken-43564	chicken	15	1154	0.012998266897747	1.2998266897747	0.000345693509532062	0.026595354	0.39893031
chicken-98137	chicken	15	1154	0.012998266897747	1.2998266897747	0.000344900545060659	0.0265343486	0.398015229
chicken-108945	chicken	15	1154	0.012998266897747	1.2998266897747	0.000341899835355286	0.026303494	0.39455241
chicken-54806	chicken	15	1154	0.012998266897747	1.2998266897747	0.000329072079722704	0.025316612	0.37974918
chicken-40081	chicken	15	1154	0.012998266897747	1.2998266897747	0.000320745086655113	0.0246759886666667	0.37013983
chicken-30494	chicken	15	1154	0.012998266897747	1.2998266897747	0.000315333518197574	0.0242596586666667	0.36389488
chicken-93479	chicken	15	1154	0.012998266897747	1.2998266897747	0.000312546126516464	0.0240452153333333	0.36067823
chicken-133631	chicken	15	1154	0.012998266897747	1.2998266897747	0.000310709757365685	0.0239039373333333	0.35855906
chicken-44837	chicken	15	1154	0.012998266897747	1.2998266897747	0.00030502335355286	0.0234664633333333	0.35199695
chicken-70476	chicken	15	1154	0.012998266897747	1.2998266897747	0.000297693699306759	0.0229025686	0.343538529
chicken-21637	chicken	15	1154	0.012998266897747	1.2998266897747	0.000297211428942808	0.0228654659333333	0.342981989
chicken-72505	chicken	15	1154	0.012998266897747	1.2998266897747	0.00029534102339688	0.0227215694	0.340823541
chicken-119832	chicken	15	1154	0.012998266897747	1.2998266897747	0.000281987454939341	0.0216942348666667	0.325413523
